"id_piezo"	"id_method_ML"	"type"	"r"	"use_exo_rain"	"use_exo_eto"	"use_exo_bdlisa"	"approx_exo"	"rmsse"	"mse"
"06104X0014/C32"	"rf"	"Local"	100	FALSE	FALSE	FALSE	TRUE	5.25755997309325	0.144867489452091
"06104X0014/C32"	"rf"	"Local"	100	TRUE	FALSE	FALSE	FALSE	21.6895564175107	2.4654931679866
"06104X0014/C32"	"rf"	"Local"	100	TRUE	FALSE	FALSE	TRUE	21.6902044286765	2.46564049151298
"06104X0014/C32"	"rf"	"Local"	100	TRUE	TRUE	FALSE	FALSE	21.4563317391411	2.41275605160419
"06104X0014/C32"	"rf"	"Local"	100	TRUE	TRUE	FALSE	TRUE	21.4526887326755	2.41193681187435
"06104X0014/C32"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	FALSE	8.55133429185548	0.383239470822569
"06104X0014/C32"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	FALSE	8.39897511103307	0.369704768076927
"06104X0014/C32"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	FALSE	NA	NA
"06104X0014/C32"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	TRUE	8.55133429185548	0.383239470822569
"06104X0014/C32"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	TRUE	8.39782230381649	0.369603286867629
"06104X0014/C32"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	TRUE	8.30687717797799	0.361641316473305
"06108X0010/F"	"lm"	"Local"	100	FALSE	FALSE	FALSE	FALSE	1.95897541880693	0.722653370777057
"06108X0010/F"	"lm"	"Local"	100	FALSE	FALSE	FALSE	TRUE	1.95897541880693	0.722653370777057
"06108X0010/F"	"lm"	"Local"	100	TRUE	FALSE	FALSE	FALSE	7.36100963637791	10.2034451047572
"06108X0010/F"	"lm"	"Local"	100	TRUE	FALSE	FALSE	TRUE	7.33855673408679	10.1412939689634
"06108X0010/F"	"lm"	"Local"	100	TRUE	TRUE	FALSE	FALSE	2.99975673771297	1.69450999434829
"06108X0010/F"	"lm"	"Local"	100	TRUE	TRUE	FALSE	TRUE	2.98452912210962	1.67735003337236
"06108X0010/F"	"svr"	"Local"	100	FALSE	FALSE	FALSE	FALSE	5.18343692527211	5.05950111687811
"06108X0010/F"	"svr"	"Local"	100	FALSE	FALSE	FALSE	TRUE	5.18343692527211	5.05950111687811
"06108X0010/F"	"svr"	"Local"	100	TRUE	FALSE	FALSE	FALSE	3.08074355411924	1.78724115606644
"06108X0010/F"	"svr"	"Local"	100	TRUE	FALSE	FALSE	TRUE	3.22099624890492	1.95367580394138
"06108X0010/F"	"svr"	"Local"	100	TRUE	TRUE	FALSE	FALSE	2.15358399240675	0.873364808955366
"06108X0010/F"	"svr"	"Local"	100	TRUE	TRUE	FALSE	TRUE	2.20504613495908	0.915603450249974
"06108X0010/F"	"rf"	"Local"	100	FALSE	FALSE	FALSE	FALSE	2.07401984311245	0.81002397652291
"06108X0010/F"	"rf"	"Local"	100	FALSE	FALSE	FALSE	TRUE	2.07401984311245	0.81002397652291
"06108X0010/F"	"rf"	"Local"	100	TRUE	FALSE	FALSE	FALSE	4.7294660618528	4.21207685112341
"06108X0010/F"	"rf"	"Local"	100	TRUE	FALSE	FALSE	TRUE	4.7293676582249	4.21190157580659
"06108X0010/F"	"rf"	"Local"	100	TRUE	TRUE	FALSE	FALSE	4.63690317939364	4.04881669607249
"06108X0010/F"	"rf"	"Local"	100	TRUE	TRUE	FALSE	TRUE	4.64088614859321	4.05577532237755
"06108X0010/F"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	FALSE	5.45007011930437	5.59340465395667
"06108X0010/F"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	FALSE	5.44261182015865	5.57810623039384
"06108X0010/F"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	FALSE	NA	NA
"06108X0010/F"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	TRUE	5.45007011930437	5.59340465395667
"06108X0010/F"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	TRUE	5.43879179310947	5.5702787242473
"06108X0010/F"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	TRUE	5.43321626143075	5.55886392933702
"06108X0011/F"	"lm"	"Local"	100	FALSE	FALSE	FALSE	FALSE	2.27363776237778	0.995306345518986
"06108X0011/F"	"lm"	"Local"	100	FALSE	FALSE	FALSE	TRUE	2.27363776237778	0.995306345518986
"06108X0011/F"	"lm"	"Local"	100	TRUE	FALSE	FALSE	FALSE	12.1236550616621	28.2996698072955
"06108X0011/F"	"lm"	"Local"	100	TRUE	FALSE	FALSE	TRUE	12.1272492975494	28.3164520014208
"06108X0011/F"	"lm"	"Local"	100	TRUE	TRUE	FALSE	FALSE	4.875027888093	4.57581475449996
"06108X0011/F"	"lm"	"Local"	100	TRUE	TRUE	FALSE	TRUE	4.89715478585114	4.61744666404393
"06108X0011/F"	"svr"	"Local"	100	FALSE	FALSE	FALSE	FALSE	4.18080600281532	3.3653811456285
"06108X0011/F"	"svr"	"Local"	100	FALSE	FALSE	FALSE	TRUE	4.18080600281532	3.3653811456285
"06108X0011/F"	"svr"	"Local"	100	TRUE	FALSE	FALSE	FALSE	3.16636085648428	1.93034547295322
"06108X0011/F"	"svr"	"Local"	100	TRUE	FALSE	FALSE	TRUE	3.31558850114095	2.11658383498631
"06108X0011/F"	"svr"	"Local"	100	TRUE	TRUE	FALSE	FALSE	2.71121530071894	1.41527957457819
"06108X0011/F"	"svr"	"Local"	100	TRUE	TRUE	FALSE	TRUE	2.79510983413715	1.50422215809892
"06108X0011/F"	"rf"	"Local"	100	FALSE	FALSE	FALSE	FALSE	7.29505671714529	10.2464062529112
"06108X0011/F"	"rf"	"Local"	100	FALSE	FALSE	FALSE	TRUE	7.29505671714529	10.2464062529112
"06108X0011/F"	"rf"	"Local"	100	TRUE	FALSE	FALSE	FALSE	3.95339142174318	3.0092194247138
"06108X0011/F"	"rf"	"Local"	100	TRUE	FALSE	FALSE	TRUE	3.94916929805785	3.00279531397826
"06108X0011/F"	"rf"	"Local"	100	TRUE	TRUE	FALSE	FALSE	5.34196319188366	5.49434603486199
"06108X0011/F"	"rf"	"Local"	100	TRUE	TRUE	FALSE	TRUE	5.33691217607899	5.48396074862997
"06108X0011/F"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	FALSE	3.87978372741094	2.89820605715351
"06108X0011/F"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	FALSE	3.86311943074887	2.87336299983784
"06108X0011/F"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	FALSE	NA	NA
"06108X0011/F"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	TRUE	3.87978372741094	2.89820605715351
"06108X0011/F"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	TRUE	3.85883915197574	2.86699924047941
"06108X0011/F"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	TRUE	3.83849343394495	2.83684645078255
"06108X0022/S"	"lm"	"Local"	100	FALSE	FALSE	FALSE	FALSE	1.47210123801661	0.0969375672570769
"06108X0022/S"	"lm"	"Local"	100	FALSE	FALSE	FALSE	TRUE	1.47210123801661	0.0969375672570769
"06108X0022/S"	"lm"	"Local"	100	TRUE	FALSE	FALSE	FALSE	27.8497570753713	34.6944161345597
"06108X0022/S"	"lm"	"Local"	100	TRUE	FALSE	FALSE	TRUE	27.8334589012536	34.6538204355605
"06108X0022/S"	"lm"	"Local"	100	TRUE	TRUE	FALSE	FALSE	15.4924158597768	10.7363102494113
"06108X0022/S"	"lm"	"Local"	100	TRUE	TRUE	FALSE	TRUE	15.4661521015914	10.6999393119445
"06108X0022/S"	"svr"	"Local"	100	FALSE	FALSE	FALSE	FALSE	3.8438686037318	0.660927508186621
"06108X0022/S"	"svr"	"Local"	100	FALSE	FALSE	FALSE	TRUE	3.8438686037318	0.660927508186621
"06108X0022/S"	"svr"	"Local"	100	TRUE	FALSE	FALSE	FALSE	14.6719974493676	9.62931172774252
"06108X0022/S"	"svr"	"Local"	100	TRUE	FALSE	FALSE	TRUE	15.0653480429785	10.1525491158423
"06108X0022/S"	"svr"	"Local"	100	TRUE	TRUE	FALSE	FALSE	18.6606474100263	15.5765105887732
"06108X0022/S"	"svr"	"Local"	100	TRUE	TRUE	FALSE	TRUE	19.0893783235016	16.3004776576888
"06108X0022/S"	"rf"	"Local"	100	FALSE	FALSE	FALSE	FALSE	5.32066055671093	1.26633283133554
"06108X0022/S"	"rf"	"Local"	100	FALSE	FALSE	FALSE	TRUE	5.32066055671093	1.26633283133554
"06108X0022/S"	"rf"	"Local"	100	TRUE	FALSE	FALSE	FALSE	32.3416081870774	46.7885927729392
"06108X0022/S"	"rf"	"Local"	100	TRUE	FALSE	FALSE	TRUE	32.3866751049326	46.9190802117782
"06108X0022/S"	"rf"	"Local"	100	TRUE	TRUE	FALSE	FALSE	17.9066039659081	14.3431063225181
"06108X0022/S"	"rf"	"Local"	100	TRUE	TRUE	FALSE	TRUE	17.917198247763	14.3600832839482
"06108X0022/S"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	FALSE	14.8369668952078	9.84706979026054
"06108X0022/S"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	FALSE	14.7548060731482	9.7383139663386
"06108X0022/S"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	FALSE	NA	NA
"06108X0022/S"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	TRUE	14.8369668952078	9.84706979026054
"06108X0022/S"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	TRUE	14.7535394411243	9.73664205945994
"06108X0022/S"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	TRUE	14.7732461498973	9.76267043293158
"06111X0046/C43"	"lm"	"Local"	100	FALSE	FALSE	FALSE	FALSE	1.76679775397056	0.0758891651422174
