dataset_name,DeepAR-G,DeepAR-G+eto,DeepAR-G+rain,DeepAR-G+rain+eto,DeepAR-L,DeepAR-L+eto,DeepAR-L+rain,DeepAR-L+rain+eto,LM,LM+eto,LM+rain,LM+rain+eto,NeuralProphet-G,NeuralProphet-G+eto,NeuralProphet-G+rain,NeuralProphet-G+rain+eto,NeuralProphet-L,NeuralProphet-L+eto,NeuralProphet-L+rain,NeuralProphet-L+rain+eto,Prophet,Prophet+eto,Prophet+rain,Prophet+rain+eto,RF,RF+eto,RF+rain,RF+rain+eto,SVR,SVR+eto,SVR+rain,SVR+rain+eto,XGB,XGB+eto,XGB+rain,XGB+rain+eto
06622X0068/S,121.89801972251767,54.45335150279296,74.83303092331013,132.05478242163818,9.17702816170671,8.356688049013291,8.4580194529406,4.980691822000706,2.06310717935295,4.14736180426905,11.3673981903301,4.56863122663273,619.3034870114327,1.801598621905668,1.4416937658075295,1.5419238741832295,5.013212547591734,1.7717893269059626,1.6448762508112638,2.1192132673898367,7.498498660198744,7.467642404074973,7.294109674319386,7.381612421723625,1.02776482132192,3.31743792853487,4.19449645979072,2.9204404696591,2.26441253652736,10.6797295625314,7.72696650961363,6.88363365926122,5.06662775352381,4.77918654291928,2.41702829953055,4.68876712558238
06638X0048/P1,8.714656693549244,5.4789959740594245,9.879311614491186,13.302548304160709,7.3168245540511165,5.565143928772404,3.737039672133917,2.61915256265684,3.25905321521045,2.77920922744127,3.48320033466628,1.23387295785788,106.91777394008676,1.2583335083325908,0.9400813917451384,1.0147359988243203,5.307409816059118,1.7450767986924862,1.1463859255589306,1.3036245643590465,4.422810327576614,4.4323505457486085,4.414002658421239,4.410655212335362,1.36599951655482,3.00637403315735,10.9006811787108,10.5202045824425,4.17438409832166,3.39183064619788,3.7400235856843,2.10079270954326,3.55356440522883,19.1531339865015,19.3161174681014,8.94391278541796
06638X0049/P2,4.627940635765695,9.46655241955701,10.729548733932424,14.177260943656204,18.367282068138195,11.869326532979274,10.09210537887532,9.038861038422796,7.9907936514763,5.00119049310558,9.33219530186187,2.65513984830034,267.2989843761322,1.2283894064055798,0.8458176158829845,0.942221378568919,11.537114864073107,5.600740448947861,1.3376154038778054,1.6732877415514735,9.384136735228603,9.438015527629393,9.41184373244971,9.528496171282317,3.12162832380765,6.34253463889838,10.5633085828948,7.94490326782874,5.59820937179759,6.04598921973851,2.38555991754183,2.06646274229518,2.03666700292396,17.4077470925585,15.8254119246094,12.9235765516338
06642X0044/F2,13.23469107535143,20.12565976249886,25.657676362788678,27.309394666695237,16.115291407453448,17.957731029697786,8.836259081935632,17.923582845059002,9.82684833701866,8.49705857838969,9.38387178713718,3.80476698289956,133.60873836374927,1.8662879058820951,1.48062915909085,1.6940341445252267,21.594405128589845,3.001241076359776,8.105598853414165,3.183702153461136,20.08545478452741,20.32069265512996,20.02491509362936,20.17283693588351,8.21921643023471,10.0578390567993,12.4229809564315,11.877239646072,3.06395914332398,7.59253709019015,3.9596973943277,4.83023318623962,12.6895817216787,17.7214927708207,22.8857920691491,15.1469590444548
06667X0006/P1,7.75880660744071,9.168072093305147,13.843662028125,16.95886119338781,22.763465624134408,8.326515240274942,6.026099646653226,18.93381533232757,5.75162453135454,6.07021284266642,9.86980833794796,4.85613927768425,95.22212022720984,1.4873235040839237,1.1515558400712846,1.2868748192027086,10.73847535103808,1.7631592906259757,1.339680320506648,6.097429078861395,8.301277729167651,8.232981842556253,8.341796823388929,8.270327003303873,4.94186628135876,5.39596645802333,8.16123808181413,7.78131643006529,5.74163396451753,6.06986960992712,4.81032782264289,5.0191921868272,2.68097679603944,21.6583560793348,17.1263416988105,16.9604924213252
06668X0007/F3,4.815165478496531,13.284407390280442,17.659242192428266,23.868112375145348,27.124238685146484,12.767533627856968,4.631648023284167,6.976633588027331,14.9104228323687,6.07261199084376,13.7842795265472,5.23039722365581,535.3632322824046,0.982306233396645,0.7469371806689495,0.9371784203290244,8.673567483723206,1.3621536014980626,1.1643846664383362,1.5133560605693286,4.28047994193487,4.256491197680634,4.148658302661044,4.101863949024386,18.6811694947406,6.60892980432509,10.7986326140506,2.88050903056929,18.135236572732,15.8027305337438,3.06957313279342,4.62578022629644,10.652551561444,7.25564296292012,13.0730412524992,9.6984496929532
06674X0003/P1,21.81870518310938,9.95988947278768,5.729933271534967,10.277770404013197,40.44604835433818,17.814277747846045,54.68668509482261,22.86803855846416,6.16633484079258,4.86088049098878,8.6509326322749,3.03533513648266,351.39155088771844,1.4212545438783302,0.9735325609845872,1.129816865854658,7.721548247068207,1.7881367288796044,1.9710170797308684,2.293797108414044,7.770832788064148,7.660629503507384,7.807707904166863,7.706164612360427,8.18953757093451,4.07598944873808,6.09377455303208,4.15362573738334,6.06821073372643,4.02344539514787,4.30639174889503,5.6187384014552,8.07952509347956,15.6343651315374,9.99159753317847,9.83918864572689
06712X0025/PUITS,17.0104746890525,8.005451524480348,6.4491434206292055,8.082629302446085,10.208786113774272,6.940045023749081,23.828210705244167,6.1001086426293005,3.68117054918165,3.14296352842678,3.28311387314197,2.03376013673037,343.6419263505974,1.6375574198051046,1.2992429507516083,1.3941229406711886,4.461330076452915,1.5429030332711795,1.447210357700888,2.9793324546299678,4.945148625481349,4.948555870539042,4.817824433273155,4.827550238648625,3.26246968800338,3.37411994883394,3.67133149170332,3.40259666012782,6.12810062597222,3.99611242346114,1.81031888603675,2.68566938261038,4.96989541632863,12.2995568846989,5.56515374455621,6.77046894751026
06742X0001/VILLEN,78.74583632736764,20.781564285394897,31.1167875338274,52.95898491942958,1.8330790788890896,2.2797587280021694,1.4543572652103098,7.535286969559225,1.62445510001429,1.04796744882572,2.95758664113141,0.561928175773783,265.1469620381583,0.9650943876768568,1.112631118181196,1.220715804822833,2.0270747737495665,3.358611061634213,3.0336429576323662,1.8604329851413637,1.1252028864645238,1.0979713827362143,1.0871090857275103,1.053902522037976,1.00610317695047,2.12492522741665,1.58919521799277,1.17791173206846,0.718825570257357,3.08072936554667,10.1824012164931,8.82016235501052,0.985245507623704,35.2745546938141,35.2250237976444,36.6147349009962
06754X0077/F1,54.63236346909348,27.42804899689773,49.97442687690833,66.12661536079942,14.295476734958749,10.787584451843712,47.01751847180425,17.14334252115088,28.0023347136237,5.97145387133278,15.0873643735065,8.57896025145499,171.68538059608426,2.086513387872709,1.3634646252178213,1.6112426486829634,24.9828154628225,2.9232123294646706,8.034197164930141,4.6189921445548565,12.483991832741475,12.10014500967958,12.538620706413669,11.598779957626746,28.8346854632742,8.81918555802669,9.9848039315069,10.3559544809542,19.252942631268,12.700629457578,15.4425936387529,15.3891856663213,23.3158167027225,32.4188953741445,29.560515990102,28.6863710908006
06842X0015/S,12.808248631868876,15.18035801622184,18.05247224310939,19.501277783196212,19.13641301547581,10.65604039460839,19.542073068215988,30.622139443794605,2.68977401949599,8.37161259917804,15.9569425449241,8.74091079435673,12.142721760829804,2.1073365062942133,1.8035479155756144,2.070531098812656,11.882174892077693,2.355096217252815,4.845359239210452,2.490718763097843,8.40434689364378,8.083844206170339,8.306197296761866,8.401256713865077,4.92713621310241,11.5027130905248,21.2230099163208,17.6672556362647,4.80000091607707,14.6196008018497,8.64912507308851,8.40151686312577,11.4937459031957,27.0780028030289,27.6914452913908,25.9449198739332
06844X0070/F,12.839236776657687,15.021432740104906,16.46399227151003,19.577237512800597,5.498195997191263,7.196478133303534,10.314518197018923,12.470843489188566,4.2189398736799,8.10776010509651,22.1448480176881,10.054239042375,168.43320914473315,1.9161204709030333,1.5221480808260697,1.7599558197222172,11.876909724792096,1.9864922477121616,7.10981565264467,2.379086038412632,8.76530140574154,8.740537591510781,8.650922524250571,8.683889666711972,3.84034099919434,12.6025408171299,22.2761912561596,19.7333620189905,4.53927302809597,13.372545164387,6.52288387659953,6.83261099250794,6.97012274834965,23.1752649421409,22.1239539113663,22.4495286721998
06851X0071/S,12.442061939330657,7.039439902798773,7.683035062713051,11.42600665770141,13.070223752295323,9.40472318045017,9.967066997869562,10.371183122721655,3.69868535274982,4.16717837802045,9.79385613113998,3.86933091342349,530.1057236669719,1.5031675766847814,1.1118032202553008,1.2574008879456884,8.287152660586175,5.925346263784178,4.028148733495885,11.739088140672118,6.622216999505088,6.528788343742241,6.654156388667706,6.566664656608727,3.11431829199898,7.32307481206819,15.8092573877955,14.2296227333319,4.56594942839784,6.75998933500902,5.96365711354246,4.87148083821273,5.32118669201345,20.737849912096,17.2274669350324,21.0959298114705
